service_job_id,machine_id,service_date,dealer_id,model_id,job_type,failure_code,downtime_days,labor_hours,service_cost_labor_inr,is_warranty,resolution_status
SJ0009858,MC00708,2025-08-13,D002,M06,Preventive,,0,1.7,2380,0,Fixed
SJ0009859,MC00708,2025-08-13,D002,M06,Inspection,,0,0.5,700,0,Fixed
SJ0009860,MC00744,2025-08-13,D010,M02,Preventive,,0,4.2,6300,0,Fixed
SJ0009861,MC01115,2025-08-13,D032,M05,Preventive,,1,2.8,4200,1,Fixed
SJ0009862,MC01115,2025-08-13,D032,M05,Inspection,,0,1.5,2250,1,Fixed
SJ0009863,MC01273,2025-08-13,D020,M01,Preventive,,0,2.4,3360,0,Fixed
SJ0009864,MC01313,2025-08-13,D024,M01,Breakdown,F001,3,6.2,8680,1,Fixed
SJ0009865,MC01322,2025-08-13,D006,M02,Breakdown,F010,1,4.9,6860,1,Fixed
SJ0009866,MC01382,2025-08-13,D009,M06,Breakdown,F003,1,3.3,4620,1,Fixed
SJ0009867,MC01426,2025-08-13,D024,M02,Breakdown,F006,5,5.7,7980,1,Repeat
SJ0009868,MC00321,2025-08-14,D037,M03,Preventive,,0,3.2,4160,0,Fixed
SJ0009869,MC00417,2025-08-14,D034,M03,Preventive,,1,3.1,4030,1,Fixed
SJ0009870,MC00763,2025-08-14,D034,M04,Preventive,,0,3.7,4810,1,Fixed
SJ0009871,MC00969,2025-08-14,D024,M05,Preventive,,1,3.8,5320,0,Fixed
SJ0009872,MC01032,2025-08-14,D018,M02,Preventive,,0,2.2,3300,1,Fixed
SJ0009873,MC01032,2025-08-14,D018,M02,Inspection,,0,0.9,1350,1,Fixed
SJ0009874,MC01426,2025-08-14,D024,M02,Preventive,,0,4.6,6440,1,Fixed
SJ0009875,MC00252,2025-08-15,D035,M01,Preventive,,0,2.8,3920,1,Fixed
SJ0009876,MC00364,2025-08-15,D024,M06,Breakdown,F006,5,6.4,8960,1,Fixed
SJ0009877,MC00388,2025-08-15,D020,M01,Preventive,,1,4.5,6300,1,Fixed
SJ0009878,MC00388,2025-08-15,D020,M01,Inspection,,0,2.4,3360,1,Fixed
SJ0009879,MC00949,2025-08-15,D011,M04,Preventive,,0,4.4,5720,0,Fixed
SJ0009880,MC01444,2025-08-15,D006,M03,Preventive,,0,5.0,7000,0,Fixed
SJ0009881,MC01446,2025-08-15,D038,M01,Preventive,,0,3.5,5250,1,Fixed
SJ0009882,MC00013,2025-08-16,D037,M01,Preventive,,0,1.2,1560,0,Fixed
SJ0009883,MC00013,2025-08-16,D037,M01,Inspection,,0,1.2,1560,0,Fixed
SJ0009884,MC00131,2025-08-16,D011,M03,Preventive,,0,3.5,4550,1,Fixed
SJ0009885,MC00131,2025-08-16,D011,M03,Inspection,,0,1.2,1560,1,Fixed
SJ0009886,MC00340,2025-08-16,D005,M01,Breakdown,F003,1,2.4,3360,1,Fixed
SJ0009887,MC00404,2025-08-16,D026,M03,Breakdown,F003,1,1.0,1400,1,Fixed
SJ0009888,MC00848,2025-08-16,D024,M05,Breakdown,F001,3,7.5,10500,1,Fixed
SJ0009889,MC00884,2025-08-16,D036,M06,Preventive,,1,4.2,5880,0,Fixed
SJ0009890,MC00921,2025-08-16,D003,M03,Preventive,,0,2.6,3900,0,Fixed
SJ0009891,MC00921,2025-08-16,D003,M03,Inspection,,0,1.3,1950,0,Fixed
SJ0009892,MC00925,2025-08-16,D034,M06,Breakdown,F009,2,1.9,2470,1,Fixed
SJ0009893,MC01039,2025-08-16,D012,M01,Preventive,,0,3.0,3900,1,Fixed
SJ0009894,MC01039,2025-08-16,D012,M01,Inspection,,0,0.8,1040,1,Fixed
SJ0009895,MC01080,2025-08-16,D034,M03,Breakdown,F008,6,4.5,5850,1,Fixed
SJ0009896,MC01107,2025-08-16,D025,M02,Preventive,,1,4.7,6580,1,Fixed
SJ0009897,MC01142,2025-08-16,D028,M03,Breakdown,F003,2,1.1,1430,1,Repeat
SJ0009898,MC01324,2025-08-16,D022,M02,Preventive,,1,2.2,3080,0,Fixed
SJ0009899,MC01420,2025-08-16,D032,M02,Breakdown,F009,3,1.8,2700,1,Fixed
SJ0009900,MC00136,2025-08-17,D020,M02,Preventive,,0,4.2,5880,0,Fixed
SJ0009901,MC00136,2025-08-17,D020,M02,Inspection,,0,1.3,1820,0,Fixed
SJ0009902,MC00160,2025-08-17,D024,M04,Preventive,,1,1.0,1400,0,Fixed
SJ0009903,MC00160,2025-08-17,D024,M04,Inspection,,0,1.1,1540,0,Fixed
SJ0009904,MC00282,2025-08-17,D031,M03,Preventive,,1,3.9,5070,0,Fixed
SJ0009905,MC00356,2025-08-17,D026,M01,Breakdown,F003,1,4.7,6580,1,Fixed
SJ0009906,MC00372,2025-08-17,D024,M05,Preventive,,1,3.1,4340,1,Fixed
SJ0009907,MC00372,2025-08-17,D024,M05,Inspection,,0,1.7,2380,1,Fixed
SJ0009908,MC00844,2025-08-17,D016,M05,Preventive,,1,1.0,1300,0,Fixed
SJ0009909,MC00955,2025-08-17,D007,M06,Preventive,,0,2.6,3640,0,Fixed
SJ0009910,MC00960,2025-08-17,D001,M04,Preventive,,1,3.1,4650,0,Fixed
SJ0009911,MC01057,2025-08-17,D022,M03,Preventive,,0,3.3,4620,0,Fixed
SJ0009912,MC01141,2025-08-17,D027,M04,Preventive,,0,3.3,4950,1,Fixed
SJ0009913,MC01210,2025-08-17,D038,M03,Preventive,,0,1.3,1950,0,Fixed
SJ0009914,MC01332,2025-08-17,D010,M04,Preventive,,0,2.9,4350,0,Fixed
SJ0009915,MC01394,2025-08-17,D032,M02,Preventive,,0,4.9,7350,0,Fixed
SJ0009916,MC01394,2025-08-17,D032,M02,Inspection,,0,0.6,900,0,Fixed
SJ0009917,MC01445,2025-08-17,D011,M05,Breakdown,F003,3,3.2,4160,1,Fixed
SJ0009918,MC00179,2025-08-18,D013,M04,Breakdown,F010,1,3.5,4550,1,Fixed
SJ0009919,MC00302,2025-08-18,D032,M02,Preventive,,1,2.8,4200,1,Fixed
SJ0009920,MC00302,2025-08-18,D032,M02,Inspection,,0,2.3,3450,1,Fixed
SJ0009921,MC00970,2025-08-18,D019,M01,Preventive,,0,2.9,4350,0,Fixed
SJ0009922,MC00970,2025-08-18,D019,M01,Inspection,,0,0.5,750,0,Fixed
SJ0009923,MC01015,2025-08-18,D022,M01,Breakdown,F010,2,2.8,3920,1,Fixed
SJ0009924,MC01054,2025-08-18,D021,M04,Preventive,,0,1.0,1400,0,Fixed
SJ0009925,MC01095,2025-08-18,D022,M03,Preventive,,1,2.1,2940,1,Fixed
SJ0009926,MC01095,2025-08-18,D022,M03,Inspection,,0,0.5,700,1,Fixed
SJ0009927,MC01148,2025-08-18,D040,M01,Breakdown,F003,1,3.1,4650,1,Repeat
SJ0009928,MC01161,2025-08-18,D035,M01,Breakdown,F008,6,8.1,11340,1,Fixed
SJ0009929,MC01187,2025-08-18,D031,M03,Preventive,,0,1.2,1560,0,Fixed
SJ0009930,MC01219,2025-08-18,D040,M03,Preventive,,0,1.0,1500,0,Fixed
SJ0009931,MC01226,2025-08-18,D005,M03,Breakdown,F003,1,3.2,4480,1,Repeat
SJ0009932,MC01401,2025-08-18,D004,M01,Preventive,,1,3.3,4290,0,Fixed
SJ0009933,MC00093,2025-08-19,D025,M02,Breakdown,F006,6,5.8,8120,1,Fixed
SJ0009934,MC00291,2025-08-19,D039,M04,Preventive,,0,2.0,2800,0,Fixed
SJ0009935,MC00291,2025-08-19,D039,M04,Inspection,,0,2.4,3360,0,Fixed
SJ0009936,MC00382,2025-08-19,D007,M01,Breakdown,F010,1,1.0,1400,1,Fixed
SJ0009937,MC00484,2025-08-19,D003,M01,Preventive,,1,1.3,1950,0,Fixed
SJ0009938,MC00484,2025-08-19,D003,M01,Inspection,,0,1.4,2100,0,Fixed
SJ0009939,MC00504,2025-08-19,D039,M01,Breakdown,F010,1,4.6,6440,1,Fixed
SJ0009940,MC00877,2025-08-19,D020,M01,Preventive,,1,1.7,2380,0,Fixed
SJ0009941,MC00877,2025-08-19,D020,M01,Inspection,,0,1.2,1680,0,Fixed
SJ0009942,MC01196,2025-08-19,D031,M01,Preventive,,0,4.1,5330,1,Fixed
SJ0009943,MC01276,2025-08-19,D005,M05,Preventive,,1,2.8,3920,0,Fixed
SJ0009944,MC01419,2025-08-19,D006,M03,Breakdown,F009,3,3.9,5460,1,Fixed
SJ0009945,MC00035,2025-08-20,D004,M02,Breakdown,F009,2,1.0,1300,1,Fixed
SJ0009946,MC00205,2025-08-20,D019,M05,Preventive,,1,1.4,2100,0,Fixed
SJ0009947,MC00427,2025-08-20,D008,M02,Breakdown,F010,1,2.3,3220,1,Fixed
SJ0009948,MC00721,2025-08-20,D037,M01,Breakdown,F009,5,1.0,1300,1,Fixed
SJ0009949,MC00877,2025-08-20,D020,M01,Preventive,,0,2.6,3640,0,Fixed
SJ0009950,MC00998,2025-08-20,D002,M03,Breakdown,F009,1,3.0,4200,1,Fixed
SJ0009951,MC01015,2025-08-20,D022,M01,Breakdown,F008,5,6.1,8540,1,Fixed
SJ0009952,MC01145,2025-08-20,D036,M01,Preventive,,0,1.9,2660,0,Fixed
SJ0009953,MC01302,2025-08-20,D038,M03,Breakdown,F009,1,2.4,3600,1,Repeat
SJ0009954,MC01484,2025-08-20,D013,M04,Breakdown,F010,1,3.5,4550,1,Fixed
SJ0009955,MC00172,2025-08-21,D035,M03,Preventive,,1,4.2,5880,0,Fixed
SJ0009956,MC00208,2025-08-21,D018,M03,Breakdown,F009,1,1.8,2700,1,Fixed
SJ0009957,MC00433,2025-08-21,D016,M01,Breakdown,F001,5,3.6,4680,0,Fixed
SJ0009958,MC00440,2025-08-21,D018,M03,Preventive,,0,3.0,4500,0,Fixed
SJ0009959,MC00455,2025-08-21,D007,M01,Preventive,,1,2.4,3360,0,Fixed
SJ0009960,MC00482,2025-08-21,D017,M01,Breakdown,F009,1,3.1,4650,1,Fixed
SJ0009961,MC00739,2025-08-21,D015,M03,Preventive,,0,1.1,1540,1,Fixed
SJ0009962,MC00771,2025-08-21,D010,M03,Breakdown,F006,3,10.3,15450,1,Fixed
SJ0009963,MC00867,2025-08-21,D027,M03,Breakdown,F010,1,2.5,3750,1,Fixed
SJ0009964,MC00973,2025-08-21,D003,M03,Preventive,,0,4.6,6900,0,Fixed
SJ0009965,MC01221,2025-08-21,D028,M06,Preventive,,1,3.7,4810,1,Fixed
SJ0009966,MC01221,2025-08-21,D028,M06,Inspection,,0,1.0,1300,1,Fixed
SJ0009967,MC01412,2025-08-21,D007,M02,Preventive,,0,3.3,4620,0,Fixed
SJ0009968,MC01412,2025-08-21,D007,M02,Inspection,,0,2.9,4060,0,Fixed
SJ0009969,MC00017,2025-08-22,D029,M01,Preventive,,0,3.4,5100,0,Fixed
SJ0009970,MC00062,2025-08-22,D008,M06,Preventive,,0,2.9,4060,0,Fixed
SJ0009971,MC00088,2025-08-22,D012,M02,Preventive,,0,3.5,4550,0,Fixed
SJ0009972,MC00088,2025-08-22,D012,M02,Inspection,,0,3.0,3900,0,Fixed
SJ0009973,MC00093,2025-08-22,D025,M02,Breakdown,F003,1,3.1,4340,1,Fixed
SJ0009974,MC00165,2025-08-22,D013,M06,Preventive,,0,1.3,1690,0,Fixed
SJ0009975,MC00165,2025-08-22,D013,M06,Inspection,,0,0.7,910,0,Fixed
SJ0009976,MC00181,2025-08-22,D028,M02,Preventive,,1,2.5,3250,1,Fixed
SJ0009977,MC00361,2025-08-22,D036,M02,Preventive,,0,2.3,3220,1,Fixed
SJ0009978,MC00361,2025-08-22,D036,M02,Inspection,,0,0.6,840,1,Fixed
SJ0009979,MC00421,2025-08-22,D023,M04,Breakdown,F010,2,2.0,2600,1,Fixed
SJ0009980,MC00571,2025-08-22,D007,M03,Breakdown,F010,1,1.8,2520,1,Fixed
SJ0009981,MC00948,2025-08-22,D007,M06,Breakdown,F010,1,2.8,3920,1,Fixed
SJ0009982,MC01039,2025-08-22,D012,M01,Breakdown,F008,7,5.0,6500,0,Repeat
SJ0009983,MC01139,2025-08-22,D031,M03,Breakdown,F001,3,5.6,7280,1,Fixed
SJ0009984,MC01243,2025-08-22,D001,M01,Breakdown,F003,1,1.0,1500,1,Repeat
SJ0009985,MC01260,2025-08-22,D007,M01,Breakdown,F008,6,7.2,10080,1,Fixed
SJ0009986,MC01373,2025-08-22,D029,M01,Breakdown,F009,2,2.9,4350,1,Fixed
SJ0009987,MC00195,2025-08-23,D004,M01,Preventive,,0,1.0,1300,1,Fixed
SJ0009988,MC00195,2025-08-23,D004,M01,Inspection,,0,0.7,910,1,Fixed
SJ0009989,MC00437,2025-08-23,D012,M06,Preventive,,0,1.4,1820,0,Fixed
SJ0009990,MC00782,2025-08-23,D031,M03,Preventive,,1,2.4,3120,0,Fixed
SJ0009991,MC01221,2025-08-23,D028,M06,Breakdown,F010,1,5.8,7540,1,Fixed
SJ0009992,MC01243,2025-08-23,D001,M01,Breakdown,F009,1,1.7,2550,1,Fixed
SJ0009993,MC01278,2025-08-23,D006,M03,Preventive,,0,3.1,4340,1,Fixed
SJ0009994,MC01423,2025-08-23,D037,M01,Preventive,,1,3.7,4810,0,Fixed
SJ0009995,MC01466,2025-08-23,D025,M01,Preventive,,1,4.7,6580,0,Fixed
SJ0009996,MC00050,2025-08-24,D002,M04,Preventive,,0,3.2,4480,0,Fixed
SJ0009997,MC00050,2025-08-24,D002,M04,Inspection,,0,0.6,840,0,Fixed
SJ0009998,MC00200,2025-08-24,D003,M03,Breakdown,F003,1,2.6,3900,1,Fixed
SJ0009999,MC00511,2025-08-24,D024,M02,Breakdown,F009,2,3.5,4900,1,Fixed
SJ0010000,MC00556,2025-08-24,D034,M03,Preventive,,0,1.7,2210,0,Fixed
SJ0010001,MC00556,2025-08-24,D034,M03,Inspection,,0,0.5,650,0,Fixed
SJ0010002,MC00598,2025-08-24,D012,M02,Preventive,,0,3.3,4290,0,Fixed
SJ0010003,MC00721,2025-08-24,D037,M01,Preventive,,0,3.3,4290,1,Fixed
SJ0010004,MC00777,2025-08-24,D016,M03,Preventive,,0,4.7,6110,0,Fixed
SJ0010005,MC00777,2025-08-24,D016,M03,Inspection,,0,0.5,650,0,Fixed
SJ0010006,MC00947,2025-08-24,D018,M04,Preventive,,0,3.0,4500,0,Fixed
SJ0010007,MC00947,2025-08-24,D018,M04,Inspection,,0,2.6,3900,0,Fixed
SJ0010008,MC00958,2025-08-24,D036,M05,Preventive,,1,2.1,2940,1,Fixed
SJ0010009,MC00958,2025-08-24,D036,M05,Inspection,,0,0.5,700,1,Fixed
SJ0010010,MC01041,2025-08-24,D012,M02,Preventive,,0,2.8,3640,1,Fixed
SJ0010011,MC01041,2025-08-24,D012,M02,Inspection,,0,1.8,2340,1,Fixed
SJ0010012,MC01181,2025-08-24,D016,M03,Preventive,,1,3.1,4030,0,Fixed
SJ0010013,MC01181,2025-08-24,D016,M03,Inspection,,0,1.7,2210,0,Fixed
SJ0010014,MC01265,2025-08-24,D013,M03,Preventive,,0,1.8,2340,0,Fixed
SJ0010015,MC01301,2025-08-24,D018,M01,Preventive,,0,4.4,6600,0,Fixed
SJ0010016,MC01313,2025-08-24,D024,M01,Breakdown,F010,1,4.4,6160,1,Fixed
SJ0010017,MC01371,2025-08-24,D030,M01,Preventive,,0,2.3,2990,0,Fixed
SJ0010018,MC01421,2025-08-24,D027,M01,Preventive,,0,2.8,4200,0,Fixed
SJ0010019,MC01421,2025-08-24,D027,M01,Inspection,,0,2.6,3900,0,Fixed
SJ0010020,MC00086,2025-08-25,D013,M04,Preventive,,0,4.8,6240,0,Fixed
SJ0010021,MC00175,2025-08-25,D023,M01,Preventive,,0,2.8,3640,0,Fixed
SJ0010022,MC00175,2025-08-25,D023,M01,Inspection,,0,1.8,2340,0,Fixed
SJ0010023,MC00181,2025-08-25,D028,M02,Breakdown,F009,2,3.3,4290,1,Fixed
SJ0010024,MC00038,2025-08-26,D035,M04,Breakdown,F009,4,2.9,4060,0,Fixed
SJ0010025,MC00412,2025-08-26,D025,M05,Preventive,,0,4.4,6160,0,Fixed
SJ0010026,MC00724,2025-08-26,D020,M03,Preventive,,0,4.0,5600,0,Fixed
SJ0010027,MC00834,2025-08-26,D003,M03,Breakdown,F010,2,4.0,6000,1,Fixed
SJ0010028,MC00946,2025-08-26,D017,M01,Breakdown,F006,5,7.2,10800,1,Fixed
SJ0010029,MC00998,2025-08-26,D002,M03,Preventive,,1,4.6,6440,1,Fixed
SJ0010030,MC00998,2025-08-26,D002,M03,Inspection,,0,1.6,2240,1,Fixed
SJ0010031,MC01060,2025-08-26,D005,M01,Preventive,,1,4.2,5880,0,Fixed
SJ0010032,MC01208,2025-08-26,D031,M05,Breakdown,F008,5,4.4,5720,1,Fixed
SJ0010033,MC01375,2025-08-26,D037,M02,Breakdown,F008,6,5.5,7150,1,Fixed
SJ0010034,MC01426,2025-08-26,D024,M02,Breakdown,F009,3,3.0,4200,1,Fixed
SJ0010035,MC00734,2025-08-27,D035,M03,Preventive,,0,4.5,6300,0,Fixed
SJ0010036,MC00865,2025-08-27,D004,M01,Preventive,,0,2.4,3120,0,Fixed
SJ0010037,MC00920,2025-08-27,D039,M02,Breakdown,F010,4,3.0,4200,1,Fixed
SJ0010038,MC01003,2025-08-27,D022,M05,Breakdown,F003,1,1.4,1960,1,Fixed
SJ0010039,MC01081,2025-08-27,D029,M06,Preventive,,1,1.1,1650,1,Fixed
SJ0010040,MC01167,2025-08-27,D031,M04,Preventive,,0,3.6,4680,1,Fixed
SJ0010041,MC01225,2025-08-27,D021,M01,Preventive,,1,3.9,5460,0,Fixed
SJ0010042,MC01225,2025-08-27,D021,M01,Inspection,,0,1.7,2380,0,Fixed
SJ0010043,MC00019,2025-08-28,D040,M03,Breakdown,F003,2,2.7,4050,1,Repeat
SJ0010044,MC00337,2025-08-28,D035,M04,Preventive,,0,2.8,3920,1,Fixed
SJ0010045,MC00337,2025-08-28,D035,M04,Inspection,,0,1.8,2520,1,Fixed
SJ0010046,MC00458,2025-08-28,D038,M02,Preventive,,0,4.6,6900,0,Fixed
SJ0010047,MC00458,2025-08-28,D038,M02,Inspection,,0,0.8,1200,0,Fixed
SJ0010048,MC01245,2025-08-28,D018,M04,Breakdown,F009,1,3.6,5400,1,Fixed
SJ0010049,MC01308,2025-08-28,D016,M01,Preventive,,0,1.0,1300,1,Fixed
SJ0010050,MC01420,2025-08-28,D032,M02,Breakdown,F008,5,6.3,9450,1,Fixed
SJ0010051,MC00404,2025-08-29,D026,M03,Preventive,,0,1.6,2240,1,Fixed
SJ0010052,MC00446,2025-08-29,D021,M01,Preventive,,0,2.5,3500,0,Fixed
SJ0010053,MC00446,2025-08-29,D021,M01,Inspection,,0,0.6,840,0,Fixed
SJ0010054,MC00528,2025-08-29,D010,M05,Preventive,,0,4.7,7050,0,Fixed
SJ0010055,MC00592,2025-08-29,D039,M03,Preventive,,0,2.9,4060,1,Fixed
SJ0010056,MC00890,2025-08-29,D007,M04,Preventive,,1,4.5,6300,0,Fixed
SJ0010057,MC00900,2025-08-29,D028,M02,Preventive,,0,3.9,5070,0,Fixed
SJ0010058,MC01013,2025-08-29,D021,M01,Preventive,,0,3.2,4480,0,Fixed
SJ0010059,MC01013,2025-08-29,D021,M01,Inspection,,0,1.4,1960,0,Fixed
SJ0010060,MC01262,2025-08-29,D004,M01,Preventive,,0,4.4,5720,0,Fixed
SJ0010061,MC00047,2025-08-30,D021,M01,Preventive,,1,1.0,1400,0,Fixed
SJ0010062,MC00047,2025-08-30,D021,M01,Inspection,,0,3.4,4760,0,Fixed
SJ0010063,MC00477,2025-08-30,D037,M03,Preventive,,0,1.9,2470,1,Fixed
SJ0010064,MC00477,2025-08-30,D037,M03,Inspection,,0,1.7,2210,1,Fixed
SJ0010065,MC00479,2025-08-30,D037,M01,Preventive,,1,4.3,5590,0,Fixed
SJ0010066,MC00482,2025-08-30,D017,M01,Preventive,,0,1.7,2550,0,Fixed
SJ0010067,MC00515,2025-08-30,D003,M05,Breakdown,F003,1,3.2,4800,1,Fixed
SJ0010068,MC00527,2025-08-30,D029,M01,Breakdown,F009,4,3.0,4500,1,Repeat
SJ0010069,MC00859,2025-08-30,D027,M02,Preventive,,1,2.5,3750,1,Fixed
SJ0010070,MC01101,2025-08-30,D001,M05,Breakdown,F010,3,1.2,1800,1,Fixed
SJ0010071,MC01133,2025-08-30,D031,M04,Preventive,,0,3.5,4550,0,Fixed
SJ0010072,MC01133,2025-08-30,D031,M04,Inspection,,0,0.5,650,0,Fixed
SJ0010073,MC01180,2025-08-30,D032,M04,Preventive,,1,4.2,6300,1,Fixed
SJ0010074,MC01180,2025-08-30,D032,M04,Inspection,,0,0.9,1350,1,Fixed
SJ0010075,MC01275,2025-08-30,D016,M02,Preventive,,0,5.2,6760,0,Fixed
SJ0010076,MC01275,2025-08-30,D016,M02,Inspection,,0,0.6,780,0,Fixed
SJ0010077,MC01445,2025-08-30,D011,M05,Preventive,,0,3.5,4550,1,Fixed
SJ0010078,MC01445,2025-08-30,D011,M05,Inspection,,0,1.0,1300,1,Fixed
SJ0010079,MC00014,2025-08-31,D032,M05,Preventive,,0,2.5,3750,0,Fixed
SJ0010080,MC00014,2025-08-31,D032,M05,Inspection,,0,0.5,750,0,Fixed
SJ0010081,MC00071,2025-08-31,D020,M03,Preventive,,0,1.8,2520,0,Fixed
SJ0010082,MC00492,2025-08-31,D023,M02,Breakdown,F010,3,1.6,2080,1,Fixed
SJ0010083,MC00663,2025-08-31,D015,M06,Preventive,,1,3.0,4200,0,Fixed
SJ0010084,MC00663,2025-08-31,D015,M06,Inspection,,0,2.5,3500,0,Fixed
SJ0010085,MC00714,2025-08-31,D010,M04,Breakdown,F009,1,3.1,4650,1,Fixed
SJ0010086,MC00774,2025-08-31,D009,M04,Breakdown,F003,1,3.2,4480,1,Fixed
SJ0010087,MC00938,2025-08-31,D023,M03,Preventive,,0,4.4,5720,1,Fixed
SJ0010088,MC01367,2025-08-31,D037,M01,Preventive,,0,4.2,5460,1,Fixed
SJ0010089,MC01376,2025-08-31,D010,M02,Preventive,,0,2.2,3300,0,Fixed
SJ0010090,MC01385,2025-08-31,D040,M03,Preventive,,0,2.9,4350,0,Fixed
SJ0010091,MC01385,2025-08-31,D040,M03,Inspection,,0,3.5,5250,0,Fixed
SJ0010092,MC01498,2025-08-31,D004,M02,Preventive,,1,4.1,5330,1,Fixed
SJ0010093,MC01498,2025-08-31,D004,M02,Inspection,,0,0.5,650,1,Fixed
SJ0010094,MC00043,2025-09-01,D018,M01,Preventive,,1,2.9,4350,0,Fixed
SJ0010095,MC00146,2025-09-01,D004,M02,Breakdown,F009,1,1.0,1300,1,Fixed
SJ0010096,MC00301,2025-09-01,D009,M01,Preventive,,1,2.9,4060,0,Fixed
SJ0010097,MC00301,2025-09-01,D009,M01,Inspection,,0,1.1,1540,0,Fixed
SJ0010098,MC00511,2025-09-01,D024,M02,Preventive,,0,2.4,3360,1,Fixed
SJ0010099,MC01055,2025-09-01,D005,M04,Breakdown,F006,4,1.8,2520,1,Fixed
SJ0010100,MC01156,2025-09-01,D033,M03,Breakdown,F006,2,7.4,11100,1,Fixed
SJ0010101,MC01287,2025-09-01,D022,M01,Preventive,,0,1.0,1400,0,Fixed
SJ0010102,MC01287,2025-09-01,D022,M01,Inspection,,0,0.9,1260,0,Fixed
SJ0010103,MC01308,2025-09-01,D016,M01,Breakdown,F001,6,3.9,5070,1,Fixed
SJ0010104,MC00128,2025-09-02,D015,M03,Preventive,,1,3.8,5320,0,Fixed
SJ0010105,MC00128,2025-09-02,D015,M03,Inspection,,0,2.0,2800,0,Fixed
SJ0010106,MC00319,2025-09-02,D022,M02,Breakdown,F006,3,10.9,15260,1,Fixed
SJ0010107,MC00492,2025-09-02,D023,M02,Breakdown,F009,3,4.2,5460,1,Fixed
SJ0010108,MC00589,2025-09-02,D036,M02,Breakdown,F008,7,4.4,6160,1,Fixed
SJ0010109,MC00610,2025-09-02,D028,M04,Preventive,,0,4.1,5330,1,Fixed
SJ0010110,MC00753,2025-09-02,D014,M02,Breakdown,F001,2,6.6,8580,1,Fixed
SJ0010111,MC01055,2025-09-02,D005,M04,Breakdown,F009,3,3.8,5320,1,Fixed
SJ0010112,MC01080,2025-09-02,D034,M03,Breakdown,F009,2,1.4,1820,1,Fixed
SJ0010113,MC01080,2025-09-02,D034,M03,Preventive,,0,4.0,5200,1,Fixed
SJ0010114,MC01085,2025-09-02,D009,M01,Breakdown,F009,1,4.6,6440,1,Fixed
SJ0010115,MC01445,2025-09-02,D011,M05,Breakdown,F001,6,10.7,13910,1,Fixed
SJ0010116,MC00324,2025-09-03,D017,M05,Preventive,,0,3.5,5250,1,Fixed
SJ0010117,MC00324,2025-09-03,D017,M05,Inspection,,0,2.3,3450,1,Fixed
SJ0010118,MC00452,2025-09-03,D006,M05,Breakdown,F009,1,3.5,4900,1,Fixed
SJ0010119,MC00636,2025-09-03,D027,M04,Preventive,,1,3.8,5700,0,Fixed
SJ0010120,MC00739,2025-09-03,D015,M03,Preventive,,0,4.8,6720,1,Fixed
SJ0010121,MC00739,2025-09-03,D015,M03,Inspection,,0,2.3,3220,1,Fixed
SJ0010122,MC01124,2025-09-03,D028,M05,Preventive,,0,2.7,3510,0,Fixed
SJ0010123,MC01179,2025-09-03,D008,M02,Preventive,,0,4.4,6160,0,Fixed
SJ0010124,MC00064,2025-09-04,D014,M01,Preventive,,1,2.1,2730,1,Fixed
SJ0010125,MC00357,2025-09-04,D011,M02,Preventive,,1,4.0,5200,0,Fixed
SJ0010126,MC00357,2025-09-04,D011,M02,Inspection,,0,0.6,780,0,Fixed
SJ0010127,MC00361,2025-09-04,D036,M02,Breakdown,F009,5,3.8,5320,1,Fixed
SJ0010128,MC00409,2025-09-04,D038,M04,Breakdown,F010,3,1.0,1500,1,Fixed
SJ0010129,MC00514,2025-09-04,D038,M03,Preventive,,1,2.3,3450,0,Fixed
SJ0010130,MC00592,2025-09-04,D039,M03,Preventive,,1,1.8,2520,1,Fixed
SJ0010131,MC00688,2025-09-04,D012,M06,Preventive,,0,2.1,2730,0,Fixed
SJ0010132,MC00692,2025-09-04,D004,M01,Breakdown,F010,1,1.7,2210,1,Repeat
SJ0010133,MC00762,2025-09-04,D020,M03,Preventive,,0,1.0,1400,1,Fixed
SJ0010134,MC00762,2025-09-04,D020,M03,Inspection,,0,1.1,1540,1,Fixed
SJ0010135,MC00929,2025-09-04,D039,M03,Preventive,,0,3.8,5320,1,Fixed
SJ0010136,MC00929,2025-09-04,D039,M03,Inspection,,0,2.1,2940,1,Fixed
SJ0010137,MC00935,2025-09-04,D017,M01,Breakdown,F006,4,5.8,8700,1,Fixed
SJ0010138,MC01035,2025-09-04,D003,M05,Preventive,,0,5.0,7500,1,Fixed
SJ0010139,MC01035,2025-09-04,D003,M05,Inspection,,0,1.1,1650,1,Fixed
SJ0010140,MC01138,2025-09-04,D037,M05,Preventive,,0,1.6,2080,0,Fixed
SJ0010141,MC01142,2025-09-04,D028,M03,Breakdown,F008,5,6.0,7800,0,Fixed
SJ0010142,MC01201,2025-09-04,D012,M01,Breakdown,F003,1,1.8,2340,1,Repeat
SJ0010143,MC01224,2025-09-04,D013,M01,Breakdown,F009,5,4.4,5720,1,Fixed
SJ0010144,MC01446,2025-09-04,D038,M01,Breakdown,F006,2,6.4,9600,1,Fixed
SJ0010145,MC00151,2025-09-05,D014,M01,Breakdown,F010,1,6.2,8060,1,Fixed
SJ0010146,MC00325,2025-09-05,D008,M02,Breakdown,F001,3,4.9,6860,1,Fixed
SJ0010147,MC00364,2025-09-05,D024,M06,Breakdown,F003,3,1.9,2660,1,Fixed
